origin,dest,count,average_delay
RIC,BOS,673,39.43571429
RIC,MCO,17,104.375
RIC,CAE,1,228
RIC,CVG,1,0
CID,ATL,681,39.844
CID,MSP,23,10.75
CID,ORD,425,33.29457364
CID,DEN,25,37.46153846
CID,DTW,386,42.74358974
CID,DFW,91,35.02941176
TYR,DFW,751,35.72619048
TYR,IAH,543,33.84459459
LAN,ORD,713,34.96564885
LAN,DTW,136,29.22222222
LAN,ATL,14,26.375
BUF,EWR,288,37.00952381
BUF,DTW,358,42.8372093
BUF,ORD,290,34.44736842
BUF,IAD,35,49.88888889
BUF,LGA,238,45.2970297
BUF,MSP,43,56.25
BUF,ATL,2,6
GSO,EWR,626,40.24888889
GSO,IAD,59,32.66666667
GSO,ATL,691,45.61351351
GSO,ORD,367,39.63392857
GSO,LGA,560,49.02290076
GSO,ROA,0,0
GSO,DTW,369,36.50724638
GSO,DFW,23,44.46666667
TYS,DFW,1026,47.08378871
TYS,IAD,21,61.3
TYS,ORD,1213,42.7375
TYS,DEN,177,27.08064516
TYS,IAH,605,35.07659574
TYS,EWR,236,19.13513514
TYS,ATL,679,32.27737226
TYS,DTW,42,38
TYS,LEX,0,0
TYS,CLL,0,0
MHT,ORD,395,50
MHT,DTW,209,20.67605634
MHT,LGA,120,60.66666667
MHT,EWR,554,46.43965517
SAV,EWR,508,43.55859375
SAV,LGA,326,42.56
SAV,IAH,347,42.61363636
SAV,ORD,685,42.79422383
SAV,ATL,3,42.5
SAV,IAD,85,37.17142857
SAV,DTW,142,36.40909091
SAV,DFW,123,39.28947368
SAV,BQK,0,0
MEM,EWR,794,57.59210526
MEM,IAH,1082,39.10969388
MEM,DEN,103,39.66666667
MEM,ORD,659,45.73529412
MEM,DTW,80,39.71875
MEM,MSP,41,30.86666667
MEM,CVG,3,4
MEM,ATL,1,0
MEM,LGA,2,0
CLT,ORD,692,31.36245955
CLT,IAH,930,38.46052632
CLT,EWR,1081,40.11247444
CLT,DTW,66,30.68421053
CLT,MSP,33,59
CLT,IAD,6,68
CLT,LGA,243,58.65217391
CLT,CVG,7,4
GRB,ORD,1005,25.99088838
GRB,DTW,103,28.06666667
GRB,ATL,231,29.27368421
GRB,MSP,132,37.43902439
ABE,DTW,586,38.09795918
ABE,ATL,432,32.97945205
ABE,ORD,525,44.367713
JAN,ATL,310,32.92727273
JAN,ORD,464,38.50746269
JAN,IAH,1551,36.3120438
JAN,PIA,0,0
JAN,DFW,786,35.07462687
OAJ,ATL,913,41.32565789
FAR,ORD,755,36.5327381
FAR,ATL,16,12
FAR,DEN,115,18.74358974
FAR,MSP,202,45.67605634
ERI,ORD,503,36.0921659
ERI,DTW,98,49.94285714
ATW,ORD,943,32.25634518
ATW,ATL,77,28.48571429
ATW,DTW,127,43.57142857
ATW,MSP,76,40.63043478
LEX,ORD,758,42.75714286
LEX,ATL,1104,34.62174941
LEX,IAH,252,38.50877193
LEX,LGA,3,42
LEX,DTW,311,41.24444444
LEX,DCA,2,0
LEX,DFW,341,53.21348315
LEX,MSP,2,36
CWA,ORD,488,49.16176471
ISN,DEN,230,50.82142857
ISN,IAH,242,36.8
CLE,IAD,346,29.0483871
CLE,ORD,705,28.69662921
CLE,LGA,1893,42.61149111
CLE,MSP,545,32.76525822
CLE,IAH,358,27.26923077
CLE,ATL,42,45.78947368
CLE,DTW,481,32
CLE,DCA,1121,38.56727273
CLE,BOS,1009,37.7400722
CLE,MKE,635,24.69
CLE,EWR,331,32.31355932
CLE,RDU,206,25.88235294
CLE,DFW,85,18.67567568
CLE,STL,403,19.4921875
CLE,DEN,22,19.66666667
CLE,BDL,75,60.61111111
CLE,CHS,11,0
CAE,IAD,185,56.05128205
CAE,IAH,209,35.2027027
CAE,ATL,1352,33.49510763
CAE,ORD,467,38.04736842
CAE,LGA,334,41.02
CAE,DFW,594,38.45141066
TUS,IAH,436,26.45273632
TUS,DEN,44,18.3
GUC,DEN,156,40.98148148
MLU,IAH,640,30.19266055
MLU,DFW,710,42.15302491
MLU,ATL,966,31.79865772
LAW,DFW,475,45.23489933
PIB,MEI,269,42.7972973
PIB,DFW,192,37.09803922
MGM,ATL,1777,30.73837981
MGM,DFW,100,41.83050847
BTR,ATL,1761,36.07545165
BTR,DFW,1389,44.56688742
BTR,IAH,1882,32.54689984
SCE,DTW,208,44.9
SCE,ORD,525,49.7287234
SCE,ATL,28,18.38461538
PNS,IAH,1139,30.5811138
PNS,ORD,200,36.04819277
PNS,ATL,3,0
PNS,DFW,115,38.13207547
BPT,DFW,327,39.98717949
EWR,JAX,754,33.50352113
EWR,DAY,571,38.11453744
EWR,RDU,532,26.96846847
EWR,SYR,327,31.32258065
EWR,MEM,817,36.67719298
EWR,CHS,963,34.71091445
EWR,CMH,753,29.73062731
EWR,BNA,1008,36.83972912
EWR,CLT,1106,34.05648536
EWR,IAD,644,35.11067194
EWR,IND,908,27.87647059
EWR,STL,920,34.58510638
EWR,SAV,509,37.06763285
EWR,MCI,612,41.69098712
EWR,DTW,1035,38.71503958
EWR,MKE,844,30.62006079
EWR,MSY,149,32.8
EWR,PVD,278,32.3245614
EWR,AVL,124,33.2
EWR,CVG,1156,34.85074627
EWR,XNA,180,24.15789474
EWR,MSN,252,43.85714286
EWR,GSO,632,29.54583333
EWR,MSP,649,27.99275362
EWR,GSP,482,25.28240741
EWR,GRR,264,39.39252336
EWR,SDF,507,35.02242152
EWR,CLE,181,32.01282051
EWR,RIC,737,44.70807453
EWR,OMA,394,33.43307087
EWR,DCA,1103,38.13852814
EWR,TYS,225,61.81578947
EWR,SBN,248,53.46078431
EWR,TUL,3,66.66666667
EWR,DSM,167,42.89411765
EWR,BDL,311,29.88505747
EWR,BUF,287,30.33333333
EWR,ROC,554,33.44444444
EWR,BWI,133,30.22
EWR,ALB,90,22.08695652
EWR,ATL,96,29.56666667
EWR,ORF,476,29.13496933
EWR,PWM,428,38.82446809
EWR,BTV,341,30.86567164
EWR,BOS,120,19
EWR,PIT,304,26.91509434
EWR,AVP,15,13
EWR,MHT,561,37.39795918
EWR,OKC,101,43.05172414
EWR,MYR,8,12.5
EWR,TVC,26,16.83333333
GPT,IAH,1059,28.17241379
GPT,ATL,256,39.98611111
GPT,DFW,340,38.75757576
SHV,DFW,1559,51.72442019
SHV,ATL,1400,28.86181818
SHV,IAH,1073,38.95923913
SHV,DEN,173,30.34146341
HOB,IAH,454,49
LNK,DEN,115,41.46666667
LNK,ORD,870,34.14826498
LNK,ATL,264,68.90697674
LNK,MSP,7,19.5
MFE,IAH,1168,29.84347826
LFT,IAH,1785,38.79357798
LFT,ATL,695,31.68926554
LFT,DFW,321,38.74054054
LFT,DEN,161,42.93220339
LFT,BHM,0,0
ROC,LGA,164,54.125
ROC,ORD,275,27.03030303
ROC,MSP,2,12
ROC,EWR,528,36.47457627
ROC,DTW,89,43.21052632
ROC,IAD,110,37.45454545
PVD,ORD,275,43.11805556
PVD,IAD,58,41.68181818
PVD,EWR,232,50.37735849
PVD,DTW,241,33.15384615
PVD,ATL,26,33.33333333
BTV,ORD,339,41.26950355
BTV,LGA,42,43.70588235
BTV,DTW,472,30.9375
BTV,ATL,181,32.17391304
BTV,EWR,309,56.25179856
BTV,IAD,7,29.5
FSD,DFW,164,46.2
FSD,DEN,120,24.71186441
FSD,ORD,690,37.55719557
FSD,ATL,168,31.18867925
FSD,MSP,422,48.46666667
FSD,LNK,0,0
TVC,ORD,421,43.85616438
TVC,DTW,158,46.32
TVC,ATL,32,12.76923077
TVC,LGA,46,43.21428571
TVC,EWR,26,12.375
IAH,CLT,854,29.10956175
IAH,DTW,582,28.29083665
IAH,CMH,700,21.08761329
IAH,GPT,1063,26.26726058
IAH,IND,545,24.67156863
IAH,SDF,546,20.46212121
IAH,MAF,1568,25.90789474
IAH,BNA,572,25.13478261
IAH,PNS,1140,23.02156863
IAH,MCI,974,27.0298913
IAH,GJT,212,23.11111111
IAH,VPS,685,25.19191919
IAH,OMA,808,24.88990826
IAH,HRL,965,27.63091483
IAH,MFE,1166,26.76327434
IAH,TUS,409,18.71527778
IAH,LFT,1768,29.64906832
IAH,COS,324,23.816
IAH,ABQ,331,24.55
IAH,ELP,1090,27.48695652
IAH,DAL,458,16.37967914
IAH,LRD,734,26.07758621
IAH,CRP,1665,27.94736842
IAH,ATL,429,30.57948718
IAH,ISN,262,21.85714286
IAH,BTR,1881,26.15107914
IAH,JAN,1550,26.88727858
IAH,LIT,1316,24.4008016
IAH,CVG,535,26.00854701
IAH,CHS,239,18.7480315
IAH,TUL,1386,21.03875969
IAH,GSP,386,29.53333333
IAH,HSV,716,27.3202847
IAH,RDU,346,24.65068493
IAH,MSY,322,24.69902913
IAH,CLE,371,29.83464567
IAH,SAV,360,28.28235294
IAH,HOB,447,29.80124224
IAH,MOB,1208,24.03543307
IAH,SLC,27,30.75
IAH,BRO,1057,25.6147541
IAH,BHM,952,23.82324455
IAH,DFW,130,23.20454545
IAH,RIC,423,28.15983607
IAH,XNA,884,27.49144254
IAH,LCH,871,29.04867257
IAH,CLL,548,24.17159763
IAH,TYR,540,31.93641618
IAH,CRW,232,19.18644068
IAH,MKE,393,29.74857143
IAH,LEX,252,19.5631068
IAH,TYS,611,22.44169611
IAH,MSP,778,31.72347267
IAH,ORF,75,18.51428571
IAH,CAE,211,21.29577465
IAH,JAX,368,26.72815534
IAH,SHV,1093,31.16957606
IAH,MLU,638,24.91145833
IAH,AMA,731,24.09411765
IAH,MEM,1069,23.2578125
IAH,LBB,831,24.07418398
IAH,GRK,647,30.16666667
IAH,DSM,263,28.74615385
IAH,AEX,745,27.70634921
IAH,PIT,131,17.88888889
IAH,ICT,713,21.83972125
IAH,SAT,229,24.31764706
IAH,STL,682,19.27242525
IAH,OKC,532,29.87727273
IAH,AUS,142,21.97560976
IAH,MTJ,85,7.6
IAH,PBI,126,26.48
IAH,GRR,69,23.5
IAH,IAD,14,7
IAH,RSW,51,34.6
IAH,PSP,1,9
IAH,ECP,414,40.98823529
IAH,PIA,199,38.28301887
IAH,RAP,11,3.5
IAH,HDN,70,36.91666667
IAH,PHX,6,8.666666667
IAH,DEN,1,0
MAF,IAH,1564,36.275
ELP,DEN,265,37.12987013
ELP,IAH,1120,34.54666667
RAP,DFW,84,46.41860465
RAP,ORD,137,43.67924528
RAP,ATL,9,38.66666667
RAP,DEN,62,32.85714286
RAP,IAH,10,18.25
RAP,MSP,1,53
DFW,CRP,666,44.57417582
DFW,OKC,154,37.76785714
DFW,MLI,81,37.57692308
DFW,BTR,1392,40.02535211
DFW,CLL,7,73.83333333
DFW,SPS,248,49.62365591
DFW,SJT,144,30.37647059
DFW,BPT,328,33.69832402
DFW,MOB,80,24.3125
DFW,GGG,147,32.47692308
DFW,BRO,737,42.13636364
DFW,SHV,1552,44.26396648
DFW,LAW,476,40.17989418
DFW,TYS,1033,38.1138088
DFW,LIT,204,38.98130841
DFW,IAH,141,42.36363636
DFW,MEI,461,38.62801932
DFW,CRW,139,42.12222222
DFW,LCH,111,30.75438596
DFW,LFT,321,39.11842105
DFW,FSD,166,37.71
DFW,MLU,708,40.08923077
DFW,MHK,65,27.58974359
DFW,TYR,752,33.86416185
DFW,ATL,18,9.625
DFW,GRK,873,41.57184751
DFW,RAP,83,38.11904762
DFW,DTW,86,57.62857143
DFW,CLE,86,19.93103448
DFW,MSP,15,16
DFW,AMA,121,34.42307692
DFW,VPS,947,41.50909091
DFW,CAE,603,39.35409836
DFW,ACT,735,46.04854369
DFW,SAF,168,25.35555556
DFW,JAN,787,36.31147541
DFW,FSM,565,35.70850202
DFW,SAV,129,51.65517241
DFW,LRD,224,24.18309859
DFW,HOU,47,56.20833333
DFW,GCK,26,47.94117647
DFW,MGM,102,35.125
DFW,GSO,25,50.47368421
DFW,CID,92,19.23333333
DFW,LEX,342,28.7721519
DFW,ICT,118,28.51282051
DFW,SPI,226,36.77108434
DFW,GPT,341,33.86144578
DFW,TLH,232,52.06603774
DFW,CHA,228,34.18181818
DFW,PIA,99,35.65957447
DFW,TXK,283,23.56382979
DFW,XNA,60,40.69565217
DFW,MSN,30,20
DFW,AEX,86,27.06896552
DFW,JLN,170,34.93548387
DFW,PNS,115,32.25396825
DFW,HSV,36,7.75
DFW,CVG,9,82.5
DFW,TUL,19,7.333333333
MEI,DFW,268,47.94594595
MEI,PIB,458,44.23493976
DIK,DEN,329,59.46835443
HPN,ORD,656,43.02941176
HPN,ATL,1507,39.99457259
HPN,MCO,1,0
HPN,DTW,130,60.83333333
LBB,IAH,829,29.85942492
LBB,DEN,257,31.51020408
AVP,ORD,401,36.58461538
AVP,DTW,379,38.1796875
AVP,EWR,15,11.6
AVP,ATL,199,53.47826087
OKC,DTW,192,23.57142857
OKC,DFW,154,43.78481013
OKC,IAD,6,42.5
OKC,ORD,170,55.26666667
OKC,DEN,165,30.96511628
OKC,IAH,452,46.71573604
OKC,EWR,104,33.28571429
OKC,ATL,209,29.64893617
OKC,MSP,10,0
ELM,ORD,477,33.60891089
ELM,ATL,3,42
ELM,DTW,1167,32.93095768
SYR,ORD,313,38.01666667
SYR,IAD,25,21.5
SYR,EWR,336,36.7755102
SYR,ATL,24,29.5
SYR,LGA,55,45.2
SYR,DTW,78,53.61111111
MOB,IAH,1204,26.44578313
MOB,ATL,1432,30.31104199
MOB,DFW,79,31.94285714
MOB,ORD,228,47.25961538
LIT,IAH,1310,43.98712446
LIT,DEN,141,20.58928571
LIT,ORD,533,35.36320755
LIT,DFW,203,41.99056604
LIT,ATL,30,41.88888889
LIT,DTW,221,36.81967213
TUL,IAH,1375,33.23170732
TUL,DTW,157,32.86885246
TUL,IAD,5,1
TUL,ATL,406,24.94930876
TUL,DEN,178,25.81481481
TUL,EWR,3,0
TUL,ORD,629,40.79497908
TUL,MSP,23,26
TUL,DFW,19,29
XNA,DEN,87,33.64285714
XNA,ATL,734,32.34411765
XNA,IAH,867,37.72240803
XNA,ORD,502,46.55121951
XNA,EWR,175,45.83018868
XNA,MSP,13,30.6
XNA,CVG,36,9.416666667
XNA,DFW,60,41.16666667
SAF,DEN,287,37.92
SAF,DFW,167,41.17857143
HDN,DEN,2,121
HDN,IAH,70,58.81818182
ROA,ORD,617,45.23684211
ROA,ATL,881,38.8189911
ROA,IAD,5,41
CHA,ATL,1526,32.43345324
CHA,DTW,370,23.95731707
CHA,DFW,228,36.96551724
EYW,ATL,302,42.55932203
IAD,ATL,161,50.3956044
IAD,CLE,320,34.0173913
IAD,GSO,61,34.04
IAD,PIT,216,44.20560748
IAD,BDL,84,55.69767442
IAD,SAV,86,41.36956522
IAD,ORF,80,30.87096774
IAD,PVD,57,46.16129032
IAD,STL,6,53.2
IAD,IND,21,29.6
IAD,TYS,21,27.61538462
IAD,EWR,632,40.03321033
IAD,JAX,13,38.25
IAD,CAE,186,48.85321101
IAD,MSP,222,45.56944444
IAD,RIC,34,42.93333333
IAD,SDF,5,21.5
IAD,BNA,30,31
IAD,MCI,5,30.8
IAD,GRR,4,43.33333333
IAD,BUF,37,40.06666667
IAD,CMH,34,33.55555556
IAD,TUL,5,28.75
IAD,OKC,4,49.25
IAD,DTW,275,40.94520548
IAD,LGA,172,61.4691358
IAD,IAH,60,41.75
IAD,ROC,112,52.98076923
IAD,GSP,8,10
IAD,CHS,4,32.75
IAD,DAY,1,68
IAD,RDU,8,13.75
IAD,ORD,36,43.29411765
IAD,CVG,3,38
IAD,ROA,5,103
IAD,BTV,6,58
IAD,SYR,23,12.14285714
IAD,HSV,4,22
IAD,CLT,2,13
IAD,ALB,0,0
CAK,ORD,923,33.05899705
CAK,DTW,125,38.52631579
CAK,ATL,40,55
CRW,ORD,446,43.9726776
CRW,ATL,761,31.03926702
CRW,DFW,138,52.36666667
CRW,IAH,223,36.20833333
BHM,IAH,1054,33.21462264
BHM,ATL,109,40.0952381
BHM,DTW,509,29.81308411
BHM,ORD,548,34.92916667
BHM,DEN,105,38.45714286
BHM,LGA,361,54.53731343
EVV,DTW,564,38.70857143
EVV,ATL,511,34.73303167
EVV,ORD,336,40.56441718
DAY,ORD,833,37.7112462
DAY,EWR,570,45.0244898
DAY,IAD,2,65
DAY,DEN,14,21.5
DAY,DTW,48,40.3
DAY,MSP,1,0
DAY,LGA,1,0
AMA,DEN,102,29.81818182
AMA,IAH,736,40.83333333
AMA,DFW,121,39.84745763
DTW,MSY,25,11.28571429
DTW,BTV,474,44.78835979
DTW,TUL,158,39.34285714
DTW,CLT,63,47.38888889
DTW,BHM,508,36.6440678
DTW,BUF,322,30.97916667
DTW,AVP,376,31.76744186
DTW,MDT,389,42.3047619
DTW,EWR,1049,42.50692521
DTW,GRB,106,24.03225806
DTW,GSO,370,37.35338346
DTW,MCI,169,28.65079365
DTW,LEX,310,38.3875
DTW,PHL,72,30.10714286
DTW,LAN,137,24.74285714
DTW,IAH,623,38.51428571
DTW,RIC,686,33.43037975
DTW,PVD,240,36.16666667
DTW,ABE,528,33.57419355
DTW,OKC,194,38.6375
DTW,EVV,563,38.9273743
DTW,MSN,191,28.75
DTW,PIA,287,36
DTW,CAK,126,53.32142857
DTW,CLE,522,33.70558376
DTW,OMA,303,30.77173913
DTW,CID,461,40.25547445
DTW,BOS,10,46.4
DTW,BNA,148,29.42372881
DTW,ORF,382,29.73469388
DTW,CHA,346,30.48623853
DTW,BWI,14,50.5
DTW,FWA,165,38.1754386
DTW,SBN,147,46.12195122
DTW,GRR,224,38.92
DTW,IND,214,37.63095238
DTW,TVC,156,42.45652174
DTW,LIT,224,34.15662651
DTW,SAT,266,43.888
DTW,ELM,1171,33.75890985
DTW,SAV,127,29.81132075
DTW,RDU,265,41.22123894
DTW,BDL,153,40.18181818
DTW,DCA,45,28.27777778
DTW,MLI,177,30.84848485
DTW,MBS,114,43.51351351
DTW,DFW,84,50.92682927
DTW,AUS,96,54.66666667
DTW,MDW,997,42.61985472
DTW,SCE,207,41.11428571
DTW,ORD,319,37.57638889
DTW,IAD,280,39
DTW,ATW,121,41.58139535
DTW,JAX,60,36.03846154
DTW,MHT,206,26.05555556
DTW,ROC,95,47.52173913
DTW,CVG,38,30.66666667
DTW,LGA,1,61
DTW,HPN,130,73.26530612
DTW,ERI,98,44.66666667
DTW,AZO,147,30.82692308
DTW,HSV,66,26.95652174
DTW,PIT,220,37.03703704
DTW,GSP,186,28.61016949
DTW,MKE,41,54.66666667
DTW,PWM,360,36.32407407
DTW,MEM,101,47
DTW,ALB,248,37.98591549
DTW,STL,26,23.42857143
DTW,DSM,103,27.44444444
DTW,SYR,79,36
DTW,BGM,168,25.625
DTW,SDF,3,26
DTW,RST,7,10
DTW,DAY,49,20.33333333
DTW,BMI,120,37.91666667
DTW,SWF,19,40.58333333
DTW,BGR,94,24.26315789
DTW,ITH,10,21.5
DTW,TYS,42,36.875
DTW,CMH,58,31.54166667
DTW,MYR,144,26.68421053
DTW,CHS,189,31.39534884
GNV,ATL,1521,33.93033382
CVG,IAH,521,36.78448276
CVG,EWR,1131,43.37709497
CVG,DEN,13,23.5
CVG,ORD,670,41.88715953
CVG,MSP,5,0
CVG,DTW,44,31.84615385
CVG,LGA,35,63.4
CVG,XNA,36,49.09090909
CVG,GRR,37,22.06666667
CVG,MSN,6,17.5
CVG,RDU,10,137
CVG,BDL,6,5
CVG,PIT,5,83
CVG,MCI,13,19.5
CVG,CLT,7,0
CVG,MEM,3,5.5
CVG,RIC,1,0
CVG,BWI,1,0
CVG,BOS,10,11
CVG,DCA,1,0
CVG,DFW,9,5.5
ABQ,IAH,336,40.51401869
ABQ,DEN,48,25.58823529
MSP,IAD,219,34.66216216
MSP,ROC,2,0
MSP,SDF,1,0
MSP,EWR,668,36.65779468
MSP,IAH,810,35.75826972
MSP,AUS,59,33
MSP,CLE,497,43.34536082
MSP,RIC,261,35.03550296
MSP,DFW,19,33.44444444
MSP,MDW,420,42.85483871
MSP,MCI,8,24.5
MSP,RST,314,45.61320755
MSP,GRR,71,64.57142857
MSP,ORD,60,62.95454545
MSP,DEN,9,15
MSP,FSD,420,41.30769231
MSP,PHL,32,45.33333333
MSP,BDL,84,35.34615385
MSP,BIS,133,50.26086957
MSP,FAR,200,46.46753247
MSP,STL,154,28.05555556
MSP,RDU,134,51.64
MSP,OMA,83,42.56
MSP,SAT,144,40.32352941
MSP,PIT,78,23.85294118
MSP,JAX,133,41
MSP,LGA,8,43
MSP,MSN,165,39.05
MSP,MSY,3,0
MSP,XNA,13,37
MSP,OKC,10,10.83333333
MSP,MKE,5,33
MSP,MEM,19,42.77777778
MSP,MBS,1,0
MSP,MLI,2,0
MSP,CLT,34,45.25
MSP,CMH,93,31.96153846
MSP,DAY,1,0
MSP,BWI,1,0
MSP,DCA,1,31
MSP,ATW,81,40.05263158
MSP,GRB,129,49.38888889
MSP,BNA,92,23.85365854
MSP,CVG,5,9
MSP,CID,21,52.57142857
MSP,SBN,7,13
MSP,SYR,1,10
MSP,ALB,33,62.14285714
MSP,LNK,7,31.5
MSP,IND,3,5
MSP,ORF,91,63.15909091
MSP,BUF,41,65.28571429
MSP,DSM,3,106
MSP,BMI,3,0
MSP,TUL,23,26.16666667
MSP,RAP,1,52
MSP,LEX,2,31
MSP,ICT,4,15
MSP,AZO,1,16
ILM,ATL,1029,38.54952077
ILM,LGA,85,55.7826087
SDF,DEN,153,42.8045977
SDF,DTW,4,15.5
SDF,IAH,316,35.86842105
SDF,EWR,575,35.47598253
SDF,IAD,13,7
SDF,ATL,38,28.75
SDF,ORD,526,47.65238095
SDF,LGA,1,0
LGA,CLE,1908,43.5008
LGA,SAV,340,44.05405405
LGA,RIC,777,50.78193146
LGA,GSP,4,44
LGA,ROC,157,60.04918033
LGA,CLT,264,48.5049505
LGA,BNA,155,42.54237288
LGA,CHS,99,51.5952381
LGA,DTW,3,0
LGA,IAD,172,57.125
LGA,GSO,553,57.59401709
LGA,CAE,332,44.57638889
LGA,BTV,40,34.61538462
LGA,LEX,3,26
LGA,BHM,354,51.69633508
LGA,JAX,86,40.16216216
LGA,RDU,243,62.5042735
LGA,MCI,335,51.06060606
LGA,OMA,82,32
LGA,MHT,120,41.6119403
LGA,ORF,134,49.92682927
LGA,CVG,40,65.58823529
LGA,BUF,274,49.8852459
LGA,PIT,106,49.40740741
LGA,CHO,84,56.14285714
LGA,SYR,57,47.78571429
LGA,MSP,7,9.666666667
LGA,STL,8,32
LGA,GRR,156,45.35365854
LGA,MKE,205,43.01298701
LGA,IND,29,57.83333333
LGA,MSY,15,70
LGA,BGR,35,22.28571429
LGA,CMH,104,56.81578947
LGA,AGS,1,0
LGA,PWM,22,27.85714286
LGA,MSN,136,52.40983607
LGA,ILM,72,43.30952381
LGA,TVC,44,66.4375
LGA,MYR,1,0
LGA,MEM,2,17
STL,EWR,934,37.03614458
STL,IAH,415,35.22222222
STL,IAD,6,32
STL,ATL,2,0
STL,ORD,470,40.74857143
STL,MSP,150,27.06493506
STL,CLE,407,40.93577982
STL,DEN,84,42.97058824
STL,LGA,8,35.4
STL,DTW,26,38
BOS,CLE,1019,47.04724409
BOS,ATL,2,30
BOS,RIC,673,37.89489489
BOS,DTW,14,34.2
BOS,JAX,26,60.6
BOS,EWR,112,18.9
BOS,CVG,3,25.66666667
BOS,RDU,11,63.83333333
OMA,IAH,602,32.112
OMA,EWR,441,34.6
OMA,ORD,450,32.75
OMA,DTW,372,47.70967742
OMA,ATL,184,27.26666667
OMA,DEN,55,43.875
OMA,LGA,88,51.13333333
OMA,MSP,73,58.78378378
OMA,DCA,1,13
IND,IAD,14,8.333333333
IND,ORD,573,39.80861244
IND,EWR,980,44.32762836
IND,DEN,61,56.08695652
IND,IAH,465,31.41436464
IND,DTW,131,45.46153846
IND,MSP,59,26.05555556
IND,LGA,30,22
IND,RDU,25,84.6
CLL,DFW,6,45.66666667
CLL,IAH,553,33.48387097
DEN,LNK,110,33.63636364
DEN,LFT,179,48.26923077
DEN,ISN,229,35.09009009
DEN,SDF,197,39.14583333
DEN,XNA,112,43.68181818
DEN,HSV,143,44.86516854
DEN,TUL,159,27.01428571
DEN,MSN,125,29.89189189
DEN,CMH,65,48.75757576
DEN,SHV,148,28.0625
DEN,BNA,170,32.82142857
DEN,LBB,254,26.7890625
DEN,SLC,27,44.58823529
DEN,SAF,286,31.65467626
DEN,GUC,154,31.52542373
DEN,TUS,72,32.44186047
DEN,MOT,185,29.28985507
DEN,MSP,8,26
DEN,DIK,326,36.65413534
DEN,MCI,117,47.79069767
DEN,ELP,300,34.43697479
DEN,IND,56,32.38235294
DEN,CID,37,43.84210526
DEN,CVG,13,54.1
DEN,TYS,175,34.27777778
DEN,CLE,77,36.08
DEN,FAR,67,25.25
DEN,LIT,132,26.65957447
DEN,AMA,101,37.125
DEN,IAH,134,36.06849315
DEN,ABQ,53,31.23809524
DEN,OKC,47,36.33333333
DEN,SAT,45,32.57142857
DEN,PIT,10,43.33333333
DEN,BIL,42,46
DEN,FSD,64,24.2
DEN,OMA,106,35.725
DEN,HDN,1,175
DEN,RAP,115,34.42857143
DEN,SGF,24,22.7
DEN,BHM,147,34.01639344
DEN,GJT,85,34.74285714
DEN,COS,86,35.54545455
DEN,DRO,82,28.03571429
DEN,MTJ,65,24
DEN,MEM,38,28.09090909
DEN,GRR,33,24.3
DEN,BIS,4,3.5
DEN,DFW,12,53.14285714
DEN,ICT,31,41.33333333
DEN,DSM,24,63.5
DEN,MLI,13,75.4
DEN,DAY,24,45.3
DEN,STL,11,34.42857143
DEN,MSY,6,13
DEN,AUS,20,53.81818182
DEN,PHX,1,13
ECP,ATL,118,42.91891892
ECP,IAH,408,49.48421053
GRR,MSP,108,47.95348837
GRR,EWR,374,41.32478632
GRR,ORD,273,39.14705882
GRR,DTW,192,36.11627907
GRR,ATL,6,39.5
GRR,IAH,200,27.23684211
GRR,DEN,12,9.8
GRR,LGA,161,35.45283019
GRR,CVG,38,37.21428571
GRR,MCO,13,39.66666667
PHX,DEN,2,11
PHX,IAH,6,22.5
PIT,ORD,122,37.8125
PIT,DEN,9,19.33333333
PIT,IAD,211,57.83823529
PIT,IAH,111,39.33333333
PIT,EWR,300,31.69230769
PIT,LGA,225,43.74038462
PIT,MSP,122,46.88235294
PIT,DTW,35,25.625
PIT,CVG,5,36.5
PIT,ATL,1,0
SPS,DFW,248,36.88181818
DCA,CLE,1115,39.89032258
DCA,EWR,1113,38.49801587
DCA,DTW,43,55.77777778
DCA,MSP,2,19
DCA,LEX,2,68
DCA,CVG,1,0
SJT,DFW,145,37.1971831
AGS,ATL,1307,32.59170654
AGS,LGA,1,0
MLI,DFW,81,46
MLI,ATL,637,33.23003195
MLI,ORD,381,43.57142857
MLI,DTW,176,44.6
MLI,DEN,13,82.6
MLI,MSP,3,5.5
FNT,ORD,713,34.42666667
FNT,ATL,24,109.75
HRL,IAH,966,33.93877551
DAL,IAH,457,22.04878049
DAL,ATL,38,15.07142857
DHN,ATL,1018,32.57303371
GSP,EWR,492,37.16923077
GSP,ATL,651,29.65882353
GSP,DTW,182,41.97777778
GSP,IAH,383,40.56637168
GSP,IAD,8,11
GSP,LGA,8,24.5
GSP,ORD,626,29.64112903
GSP,RIC,0,0
LRD,IAH,735,31.05022831
LRD,DFW,223,32.97802198
AEX,ATL,992,38.80138568
AEX,IAH,744,35.84792627
AEX,DFW,86,32.04166667
PHF,ATL,932,38.00802139
MSY,EWR,124,34
MSY,DTW,26,9
MSY,IAH,292,37.78823529
MSY,ORD,109,42.34615385
MSY,MSP,2,0
MSY,LGA,14,82.14285714
MSY,DEN,1,0
MSN,ATL,149,50.98360656
MSN,ORD,701,38.76271186
MSN,DTW,171,33.05769231
MSN,EWR,242,33.38554217
MSN,DEN,109,43.27777778
MSN,MSP,186,50.46
MSN,LGA,145,39.1
MSN,CVG,6,14
MSN,CWA,0,0
MSN,DFW,29,19.625
